,Date,Temperature (Min),Temperature (Max),Pressure,Direction of Wind,Velocity of Wind,Humidity,Carbon Monoxide,UV Rays,Intensity of Light,Clouds,Rainfall
2403,1976-07-31,19.0,29.0,701.0,NorthWest,0.5007278254847306,75.0,0.5023388357469198,1.9881417236044805,10001.0,Cumulonimbus,23.0
2404,1976-08-01,19.0,29.0,701.0,SouthEast,0.5006561267880858,88.0,0.50239047822463,1.9846671232725566,10001.0,Cirrus,24.0
2405,1976-08-02,20.0,29.0,701.0,NorthWest,0.5007174882334438,93.0,0.502439620656093,1.8586127907070908,10001.0,Mammatus Clouds,23.0
2406,1976-08-03,20.0,29.0,701.0,SouthEast,0.5007242157164191,84.0,0.5024807404475348,1.7999164973863484,10001.0,Contrails,21.0
2407,1976-08-04,19.0,29.0,701.0,NorthEast,0.5007399876373541,87.0,0.502536414509108,1.8165622255455776,10001.0,Nimbostratus,24.0
2408,1976-08-05,19.0,29.0,701.0,NorthEast,0.5008127306245431,70.0,0.5025858844502846,1.899641712854183,10001.0,Nimbostratus,24.0
2409,1976-08-06,19.0,29.0,701.0,SouthWest,0.5006772144565572,83.0,0.5026489519020769,1.7816345272247485,10001.0,Mammatus Clouds,22.0
2410,1976-08-07,20.0,29.0,701.0,SouthEast,0.5006873253371104,85.0,0.5026922596939876,1.9554268990289236,10001.0,Altocumulus,22.0
2411,1976-08-08,20.0,29.0,701.0,SouthEast,0.5007537295380509,74.0,0.5027615027033376,1.879596071673449,10001.0,Cumulus: Fluffy,25.0
2412,1976-08-09,20.0,29.0,701.0,SouthWest,0.5007683816608164,91.0,0.5028202765425073,1.8329295327968382,10001.0,Cirrocumulus,23.0
2413,1976-08-10,19.0,29.0,701.0,NorthEast,0.5007962153281454,80.0,0.5028855605134405,1.8174528740518245,10001.0,Cumulus: Fluffy,22.0
2414,1976-08-11,20.0,29.0,701.0,SouthWest,0.5006576630132176,72.0,0.502957090213683,1.803960683111041,10001.0,Altocumulus,21.0
2415,1976-08-12,19.0,29.0,701.0,NorthEast,0.5006974727458443,73.0,0.5030205815852726,1.9012543781994742,10001.0,Contrails,21.0
2416,1976-08-13,19.0,29.0,701.0,NorthWest,0.5006746821046943,70.0,0.5030984721382076,1.8409532348645945,10001.0,Lenticular Clouds,21.0
2417,1976-08-14,19.0,29.0,701.0,NorthEast,0.5006843325696972,84.0,0.5031838701134268,1.9792738789244901,10001.0,Cirrus,21.0
2418,1976-08-15,19.0,29.0,701.0,SouthEast,0.5007397822787981,76.0,0.5032744018468768,1.9065804181313766,10001.0,Stratus,22.0
2419,1976-08-16,19.0,29.0,701.0,NorthWest,0.5007348632918593,81.0,0.5033630179946633,1.7889069146633267,10001.0,Cumulus: Fluffy,22.0
2420,1976-08-17,20.0,29.0,701.0,NorthEast,0.5007834177472604,87.0,0.5034353346261877,1.986782430520711,10001.0,Lenticular Clouds,21.0
2421,1976-08-18,20.0,29.0,701.0,SouthWest,0.500813708451565,93.0,0.5035483448979934,1.814331076371625,10001.0,Lenticular Clouds,23.0
2422,1976-08-19,19.0,29.0,701.0,SouthWest,0.5006786580204469,77.0,0.503646086787386,1.972558029889617,10001.0,Altostratus,23.0
2423,1976-08-20,20.0,29.0,701.0,SouthEast,0.5007093986163873,87.0,0.503752085512179,1.9808458523765966,10001.0,Cirrocumulus,22.0
2424,1976-08-21,19.0,29.0,701.0,SouthEast,0.5007661772752675,77.0,0.5038640050009295,1.7912822984839745,10001.0,Mammatus Clouds,21.0
2425,1976-08-22,20.0,29.0,701.0,SouthEast,0.5007013646002315,89.0,0.5039896081165413,1.779615713103497,10001.0,Mammatus Clouds,21.0
2426,1976-08-23,19.0,29.0,701.0,NorthWest,0.5007145361929162,86.0,0.504135153621632,1.9241217938940365,10001.0,Lenticular Clouds,22.0
2427,1976-08-24,20.0,29.0,701.0,NorthEast,0.5008040560607093,89.0,0.5042650243081249,1.849031504482694,10001.0,Cirrus,21.0
2428,1976-08-25,19.0,29.0,701.0,SouthEast,0.5007676331177229,80.0,0.5044107200828643,1.889694424969001,10001.0,Contrails,21.0
2429,1976-08-26,20.0,29.0,701.0,SouthWest,0.5007032586448891,83.0,0.5045807899630936,1.8333554851275988,10001.0,Cirrocumulus,26.0
2430,1976-08-27,19.0,29.0,701.0,SouthWest,0.5006659561137872,81.0,0.504759891565122,1.7847282187814133,10001.0,Stratocumulus,21.0
2431,1976-08-28,19.0,29.0,701.0,NorthEast,0.5008185062819946,93.0,0.5049381388638282,1.9103458872997092,10001.0,Stratus,24.0
2432,1976-08-29,20.0,29.0,701.0,SouthEast,0.500700214524651,77.0,0.5051399547791049,1.8588402049398716,10001.0,Stratocumulus,22.0
2433,1976-08-30,19.0,29.0,701.0,NorthWest,0.5007523544655479,91.0,0.5053804251614203,1.8915384959673087,10001.0,Cumulonimbus,22.0
2434,1976-08-31,20.0,29.0,701.0,SouthEast,0.5007036671999415,81.0,0.5056115686825854,1.8628222180759306,10001.0,Cirrus,22.0
2435,1976-09-01,19.0,29.0,701.0,NorthEast,0.5008095254424544,93.0,0.5058781583572902,1.9533628606391809,10001.0,Nimbostratus,21.0
2436,1976-09-02,19.0,29.0,701.0,NorthEast,0.5008128506467531,79.0,0.5061736778791026,1.7936173061255558,10001.0,Altocumulus,23.0
2437,1976-09-03,19.0,29.0,701.0,SouthWest,0.500812812029267,90.0,0.5064808654222841,1.987914687313044,10001.0,Cirrus,21.0
2438,1976-09-04,19.0,29.0,701.0,NorthEast,0.5007452032597842,78.0,0.5068508535425831,1.8271164845063195,10001.0,Cumulus: Fluffy,23.0
2439,1976-09-05,20.0,29.0,701.0,SouthWest,0.5007046933335194,78.0,0.5072338224764623,1.860117866592034,10001.0,Nimbostratus,23.0
2440,1976-09-06,19.0,29.0,701.0,SouthWest,0.5008246317192535,81.0,0.5076873159237991,1.8455777488539271,10001.0,Stratocumulus,22.0
2441,1976-09-07,20.0,29.0,701.0,SouthWest,0.5006853042422128,88.0,0.5081946474088689,1.9177942308764964,10001.0,Cirrostratus,22.0
2442,1976-09-08,20.0,29.0,701.0,SouthWest,0.5007310549025124,75.0,0.5087594437654681,1.7930587495768748,10001.0,Lenticular Clouds,21.0
2443,1976-09-09,19.0,29.0,701.0,SouthWest,0.5008340874370584,79.0,0.5094226596909801,1.84431769070796,10001.0,Stratus,21.0
2444,1976-09-10,20.0,29.0,701.0,NorthWest,0.5008253020132818,71.0,0.5102066660641332,1.832856647351699,10001.0,Stratus,24.0
2445,1976-09-11,19.0,29.0,701.0,NorthWest,0.500679586949209,75.0,0.5111085490187074,1.9957277962335995,10001.0,Mammatus Clouds,22.0
2446,1976-09-12,20.0,29.0,701.0,SouthEast,0.5007958931856172,90.0,0.5122007256050795,1.9627046471023244,10001.0,Altocumulus,22.0
2447,1976-09-13,20.0,29.0,701.0,NorthEast,0.5008442124949765,86.0,0.5135216381219838,1.804769572630278,10001.0,Altostratus,22.0
2448,1976-09-14,19.0,29.0,701.0,SouthEast,0.5007418701396091,92.0,0.5151398134152315,1.870423733009975,10001.0,Cirrocumulus,24.0
2449,1976-09-15,20.0,29.0,701.0,NorthEast,0.5007555439207658,77.0,0.5172396336647336,1.9025907972395903,10001.0,Cumulus: Fluffy,25.0
2450,1976-09-16,20.0,29.0,701.0,SouthWest,0.5007973368551561,84.0,0.519996493025742,1.9396178100380468,10001.0,Cirrocumulus,21.0
2451,1976-09-17,19.0,29.0,701.0,SouthEast,0.500803048393718,76.0,0.5238130654182053,1.9745554473507527,10001.0,Cumulonimbus,23.0
2452,1976-09-18,19.0,29.0,701.0,SouthEast,0.5008509777253869,84.0,0.5294189544595581,1.881065563231032,10001.0,Cumulonimbus,22.0
2453,1976-09-19,19.0,29.0,701.0,NorthWest,0.500843430295418,80.0,0.538462528626841,1.9535777240669936,10001.0,Altostratus,22.0
2454,1976-09-20,19.0,29.0,701.0,SouthWest,0.5008381687987364,88.0,0.5555510525386386,1.8987616842067856,10001.0,Cirrus,25.0
2455,1976-09-21,20.0,29.0,701.0,NorthWest,0.5007003257827983,87.0,0.5999975270284755,1.8670207348714987,10001.0,Lenticular Clouds,21.0
2456,1976-09-22,20.0,29.0,701.0,SouthEast,0.500820234789503,91.0,0.999981045250689,1.9279145653100793,10001.0,Cirrocumulus,21.0
2457,1976-09-23,20.0,29.0,701.0,SouthWest,0.5007415159072993,80.0,0.3333352061312896,1.8200311637804987,10001.0,Stratocumulus,21.0
2458,1976-09-24,19.0,29.0,701.0,NorthEast,0.5007035865808582,88.0,0.42855826554629817,1.9244613961582107,10001.0,Cumulus: Fluffy,22.0
2459,1976-09-25,20.0,29.0,701.0,SouthWest,0.5007686371636915,89.0,0.45454853375520665,1.903458138562412,10001.0,Mammatus Clouds,23.0
2460,1976-09-26,20.0,29.0,701.0,NorthEast,0.5006845472693388,92.0,0.46665357584922007,1.9445173932366615,10001.0,Stratocumulus,23.0
2461,1976-09-27,19.0,29.0,701.0,SouthWest,0.5008083687297754,85.0,0.4736841940842175,1.8402885962905204,10001.0,Cirrocumulus,22.0
2462,1976-09-28,19.0,29.0,701.0,SouthWest,0.5007191336258843,88.0,0.47825094886759434,1.8851031784992085,10001.0,Cirrostratus,22.0
2463,1976-09-29,20.0,29.0,701.0,SouthEast,0.50081714593156,94.0,0.48147594388860815,1.7849066635500614,10001.0,Cumulus: Fluffy,23.0
2464,1976-09-30,20.0,29.0,701.0,NorthWest,0.5006896567015128,86.0,0.48386386772578394,1.9502163432286619,10001.0,Stratus,22.0
2465,1976-10-01,19.0,29.0,701.0,NorthWest,0.5007410009972488,76.0,0.48570397172996926,1.7972777054020308,10001.0,Altocumulus,21.0
2466,1976-10-02,19.0,29.0,701.0,NorthEast,0.5007087460700289,76.0,0.48718209416714714,1.9552295014663121,10001.0,Cirrostratus,26.0
2467,1976-10-03,19.0,29.0,701.0,SouthWest,0.5007549061754337,85.0,0.48836270328464837,1.9430581421239024,10001.0,Cirrocumulus,24.0
2468,1976-10-04,19.0,29.0,701.0,SouthEast,0.500771397064937,77.0,0.48935247353657835,1.9484329968326406,10001.0,Lenticular Clouds,21.0
2469,1976-10-05,20.0,29.0,701.0,SouthEast,0.5008340723351213,84.0,0.49018840792195084,1.8767600414923082,10001.0,Stratus,24.0
2470,1976-10-06,19.0,29.0,701.0,NorthEast,0.5007846127672941,74.0,0.4908964961306199,1.894603867202083,10001.0,Altocumulus,21.0
2471,1976-10-07,19.0,29.0,701.0,NorthEast,0.5007379622763694,73.0,0.4915256107510801,1.8453776060293852,10001.0,Cumulonimbus,21.0
2472,1976-10-08,19.0,29.0,701.0,SouthWest,0.5008022963204625,90.0,0.49206890945588533,1.7856240268128158,10001.0,Stratocumulus,21.0
2473,1976-10-09,19.0,29.0,701.0,SouthEast,0.5008310072224615,85.0,0.4925429336033063,1.9225523436594358,10001.0,Cirrostratus,23.0
2474,1976-10-10,19.0,29.0,701.0,SouthEast,0.5008594615712809,69.0,0.49295838939753106,1.9258991854428105,10001.0,Stratus,24.0
2475,1976-10-11,19.0,29.0,701.0,NorthWest,0.5008304090002828,86.0,0.4933264002812828,1.983818259374646,10001.0,Lenticular Clouds,25.0
2476,1976-10-12,20.0,29.0,701.0,SouthWest,0.5007977591431537,72.0,0.4936667442997934,1.959385699541104,10001.0,Cirrostratus,24.0
2477,1976-10-13,19.0,29.0,701.0,NorthWest,0.5007765505652709,94.0,0.4939803882133974,1.780715152321263,10001.0,Stratus,22.0
2478,1976-10-14,20.0,29.0,701.0,SouthWest,0.5008431081740377,85.0,0.4942481543872027,1.925530282707102,10001.0,Contrails,22.0
2479,1976-10-15,20.0,29.0,701.0,SouthWest,0.5006975476785799,86.0,0.4945077797910973,1.9259599884214262,10001.0,Nimbostratus,26.0
2480,1976-10-16,19.0,29.0,701.0,NorthEast,0.5008211399808077,93.0,0.4947289125484496,1.8301721962090647,10001.0,Altocumulus,25.0
2481,1976-10-17,19.0,29.0,701.0,NorthEast,0.5008335643416041,79.0,0.4949391668583934,1.8689743510556132,10001.0,Cirrocumulus,21.0
2482,1976-10-18,20.0,29.0,701.0,NorthWest,0.5007374850217825,85.0,0.49514032830650345,1.9424958480738017,10001.0,Stratus,23.0
2483,1976-10-19,20.0,29.0,701.0,NorthEast,0.5008742113553292,70.0,0.49533359667538795,1.9402902979236902,10001.0,Cumulonimbus,21.0
2484,1976-10-20,19.0,29.0,701.0,NorthWest,0.5007783621202172,75.0,0.49549360485919275,1.8014669632439348,10001.0,Cumulonimbus,25.0
2485,1976-10-21,19.0,29.0,701.0,SouthWest,0.5007702533982911,80.0,0.49564520943622714,1.9199031320160138,10001.0,Cirrocumulus,22.0
2486,1976-10-22,20.0,29.0,701.0,NorthEast,0.5008110854205768,84.0,0.49580392485958935,1.9013589486448028,10001.0,Cumulus: Fluffy,22.0
2487,1976-10-23,20.0,29.0,701.0,NorthEast,0.5008347132487255,88.0,0.4959279986761458,1.8422193896449561,10001.0,Cumulonimbus,24.0
2488,1976-10-24,19.0,29.0,701.0,SouthWest,0.5008474525122011,84.0,0.49606012907122354,1.9661050482660318,10001.0,Stratocumulus,23.0
2489,1976-10-25,20.0,29.0,701.0,SouthWest,0.5008619145637353,79.0,0.496187362761507,1.9887294621721103,10001.0,Altostratus,22.0
2490,1976-10-26,20.0,29.0,701.0,NorthWest,0.5008721881425988,75.0,0.496303509849248,1.823953732190798,10001.0,Mammatus Clouds,21.0
2491,1976-10-27,19.0,29.0,701.0,SouthWest,0.5008007739634835,71.0,0.49641157404394193,1.8521445649078703,10001.0,Altocumulus,21.0
2492,1976-10-28,19.0,29.0,701.0,NorthEast,0.500725016898105,76.0,0.4964899748679424,1.8396133251324633,10001.0,Cirrostratus,22.0
2493,1976-10-29,19.0,29.0,701.0,SouthWest,0.5007282572583567,82.0,0.4965931690719752,1.9650987936451152,10001.0,Nimbostratus,21.0
2494,1976-10-30,20.0,29.0,701.0,SouthEast,0.5007474339779557,89.0,0.4966919257874915,1.9677536359815766,10001.0,Contrails,24.0
2495,1976-10-31,20.0,29.0,701.0,SouthWest,0.5007172814601217,91.0,0.49677442525560567,1.9856777428837642,10001.0,Cumulonimbus,22.0
2496,1976-11-01,19.0,29.0,701.0,SouthEast,0.5007492407227152,77.0,0.4968617134281354,1.964146343711653,10001.0,Cumulonimbus,21.0
2497,1976-11-02,19.0,29.0,701.0,NorthWest,0.5007318798054382,73.0,0.49694090667899427,1.8220710788494858,10001.0,Contrails,23.0
2498,1976-11-03,20.0,29.0,701.0,NorthEast,0.5008376329019509,72.0,0.49701211985068416,1.9151834616843098,10001.0,Lenticular Clouds,21.0
2499,1976-11-04,20.0,29.0,701.0,NorthEast,0.5007979412155876,84.0,0.4970784348150862,1.8426891778363046,10001.0,Cirrocumulus,25.0
2500,1976-11-05,19.0,29.0,701.0,NorthEast,0.5008436734664987,90.0,0.4971510468263818,1.82405353650297,10001.0,Contrails,24.0
2501,1976-11-06,20.0,29.0,701.0,SouthEast,0.5008754139299068,84.0,0.49720483125378556,1.8082803216270775,10001.0,Nimbostratus,21.0
2502,1976-11-07,19.0,29.0,701.0,SouthEast,0.5008144252146521,79.0,0.4972567620995878,1.892490291551146,10001.0,Stratocumulus,22.0
2503,1976-11-08,19.0,29.0,701.0,SouthEast,0.5007322192569852,71.0,0.4973317180651532,1.8762069403482198,10001.0,Altostratus,21.0
2504,1976-11-09,20.0,29.0,701.0,SouthEast,0.5007154312818218,90.0,0.4973712678157721,1.7818912883056426,10001.0,Cirrus,24.0
2505,1976-11-10,20.0,29.0,701.0,NorthWest,0.5008712100616975,79.0,0.49743550790541663,1.8524498398189224,10001.0,Cumulus: Fluffy,24.0
2506,1976-11-11,20.0,29.0,701.0,SouthWest,0.5007216114787081,70.0,0.49748726647450275,1.9135781651479153,10001.0,Altostratus,21.0
2507,1976-11-12,19.0,29.0,701.0,SouthWest,0.5008023498554428,84.0,0.497545337059402,1.9959740033196152,10001.0,Cumulonimbus,24.0
2508,1976-11-13,20.0,29.0,701.0,SouthEast,0.5008290148774635,90.0,0.4975905321412095,1.8350362357924104,10001.0,Stratocumulus,27.0
2509,1976-11-14,20.0,29.0,701.0,NorthEast,0.5008290153109145,83.0,0.4976306773865042,1.9484438456615314,10001.0,Altostratus,22.0
2510,1976-11-15,20.0,29.0,701.0,NorthWest,0.5008304812279786,77.0,0.49767699023131656,1.928402151002222,10001.0,Cirrocumulus,22.0
2511,1976-11-16,19.0,29.0,701.0,NorthEast,0.5008840469366765,78.0,0.4977135160172851,1.8818900532487792,10001.0,Cumulus: Fluffy,24.0
2512,1976-11-17,19.0,29.0,701.0,SouthWest,0.5008553962843845,86.0,0.4977663151177408,1.978384166536211,10001.0,Altostratus,23.0
2513,1976-11-18,20.0,29.0,701.0,SouthEast,0.5007480488009939,78.0,0.497806281077467,1.7843449136119138,10001.0,Mammatus Clouds,25.0
2514,1976-11-19,20.0,29.0,701.0,NorthWest,0.5007661459923889,94.0,0.4978356905012068,1.9243743076644009,10001.0,Cumulonimbus,22.0
2515,1976-11-20,20.0,29.0,701.0,SouthEast,0.5008435951976912,75.0,0.49788170225922457,1.9366896635252313,10001.0,Stratus,21.0
2516,1976-11-21,20.0,29.0,701.0,NorthEast,0.5008886387445389,92.0,0.4979002627514899,1.994873370808277,10001.0,Stratus,22.0
2517,1976-11-22,20.0,29.0,701.0,NorthWest,0.5008786874913531,83.0,0.4979301607758929,1.8131099339101377,10001.0,Nimbostratus,21.0
2518,1976-11-23,19.0,29.0,701.0,SouthEast,0.5007633998282573,82.0,0.4979724973313499,1.8936654199589136,10001.0,Cirrostratus,22.0
2519,1976-11-24,19.0,29.0,701.0,SouthEast,0.5008136145457407,79.0,0.49800208497423337,1.9412721080941149,10001.0,Lenticular Clouds,22.0
2520,1976-11-25,20.0,29.0,701.0,SouthEast,0.5008706589864378,89.0,0.49803391220383747,1.8111962980657321,10001.0,Cirrus,22.0
2521,1976-11-26,20.0,29.0,701.0,NorthEast,0.5008909108022054,85.0,0.4980636954495451,1.796968123819292,10001.0,Altostratus,21.0
2522,1976-11-27,20.0,29.0,701.0,SouthEast,0.5007280021269203,85.0,0.4980857182215811,1.8102016706836728,10001.0,Cumulus: Fluffy,21.0
2523,1976-11-28,20.0,29.0,701.0,SouthEast,0.5007361409558636,80.0,0.49811448530947566,1.9411466644006596,10001.0,Contrails,22.0
2524,1976-11-29,20.0,29.0,701.0,SouthEast,0.5008961307418174,72.0,0.4981431601549355,1.9283342361610916,10001.0,Altostratus,22.0
2525,1976-11-30,20.0,29.0,701.0,NorthEast,0.5007463654297933,81.0,0.4981716058030133,1.9066923316303912,10001.0,Altostratus,26.0
2526,1976-12-01,20.0,29.0,701.0,NorthWest,0.500870526454129,80.0,0.4982081631490479,1.7843255069211479,10001.0,Lenticular Clouds,22.0
2527,1976-12-02,19.0,29.0,701.0,NorthEast,0.5008806608715524,90.0,0.4982389858350971,1.8287441991170148,10001.0,Altostratus,23.0
2528,1976-12-03,20.0,29.0,701.0,NorthWest,0.5008287751166257,71.0,0.49824540970661363,1.9337473980124862,10001.0,Cirrocumulus,25.0
2529,1976-12-04,20.0,29.0,701.0,NorthEast,0.5008622022392729,78.0,0.4982860157365054,1.9699106727868947,10001.0,Cirrocumulus,23.0
2530,1976-12-05,20.0,29.0,701.0,NorthEast,0.5008769410574381,91.0,0.49830753142316253,1.843973798176624,10001.0,Altostratus,21.0
2531,1976-12-06,19.0,29.0,701.0,SouthWest,0.5008717341947335,87.0,0.49833533856276846,1.9969797913014513,10001.0,Cumulus: Fluffy,22.0
2532,1976-12-07,20.0,29.0,701.0,SouthWest,0.50079287344918,85.0,0.49835308177053816,1.8422801867343626,10001.0,Cirrus,22.0
2533,1976-12-08,20.0,29.0,701.0,NorthEast,0.5008787924666049,81.0,0.4983665879436199,1.931283575039123,10001.0,Cumulus: Fluffy,22.0
2534,1976-12-09,20.0,29.0,701.0,SouthWest,0.5007592521661269,89.0,0.49838288294467775,1.8739332418001169,10001.0,Cirrocumulus,21.0
2535,1976-12-10,19.0,29.0,701.0,SouthWest,0.5007467583347136,86.0,0.49840945216180543,1.9511606655996019,10001.0,Cumulus: Fluffy,21.0
2536,1976-12-11,20.0,29.0,701.0,SouthEast,0.5008166862324025,74.0,0.49842910557737136,1.9844722028501425,10001.0,Cirrus,24.0
2537,1976-12-12,19.0,29.0,701.0,SouthEast,0.5008758912015923,87.0,0.49844171650938274,1.820424408553516,10001.0,Lenticular Clouds,21.0
2538,1976-12-13,20.0,29.0,701.0,SouthEast,0.5008174693355416,84.0,0.4984699961501656,1.8081869629083622,10001.0,Altocumulus,24.0
2539,1976-12-14,19.0,29.0,701.0,NorthEast,0.5007564088230371,82.0,0.4984806109307582,1.874124736531675,10001.0,Cumulonimbus,27.0
2540,1976-12-15,20.0,29.0,701.0,NorthWest,0.5008378336933841,92.0,0.49849596897451975,1.8349381611156117,10001.0,Stratocumulus,22.0
2541,1976-12-16,19.0,29.0,701.0,SouthEast,0.5007690492106692,89.0,0.4985290773075292,1.7793810360567812,10001.0,Cirrus,21.0
2542,1976-12-17,19.0,29.0,701.0,SouthEast,0.5009076897235563,85.0,0.4985414959006726,1.8979504056880432,10001.0,Stratus,22.0
2543,1976-12-18,20.0,29.0,701.0,NorthEast,0.5007635098953788,89.0,0.49855870253347045,1.854605890748568,10001.0,Cirrocumulus,21.0
2544,1976-12-19,19.0,29.0,701.0,NorthEast,0.500850826047602,91.0,0.49856551197764376,1.8176605858613646,10001.0,Stratus,21.0
2545,1976-12-20,19.0,29.0,701.0,NorthEast,0.5008660494315218,79.0,0.49858524348253663,1.8401231191902054,10001.0,Cumulonimbus,21.0
2546,1976-12-21,19.0,29.0,701.0,NorthWest,0.5007659001927763,90.0,0.4986024011158351,1.9360479080245252,10001.0,Cirrocumulus,23.0
2547,1976-12-22,19.0,29.0,701.0,SouthWest,0.5008433907110751,85.0,0.49861190067423006,1.9033427382577497,10001.0,Cumulus: Fluffy,21.0
2548,1976-12-23,19.0,29.0,701.0,SouthEast,0.5007908582128243,73.0,0.498625704531657,1.8667763465314435,10001.0,Stratus,22.0
2549,1976-12-24,19.0,29.0,701.0,NorthWest,0.5007459090349924,76.0,0.49865854804700793,1.8638614541575493,10001.0,Cirrocumulus,23.0
2550,1976-12-25,19.0,29.0,701.0,NorthWest,0.5008388331889129,94.0,0.4986632667249447,1.9464923882075074,10001.0,Nimbostratus,21.0
2551,1976-12-26,19.0,29.0,701.0,SouthEast,0.5008007152378753,86.0,0.498675825571027,1.9587621909298238,10001.0,Cirrostratus,21.0
2552,1976-12-27,20.0,29.0,701.0,SouthEast,0.5008593399460244,89.0,0.4986988611717069,1.8716061838111677,10001.0,Cumulonimbus,21.0
2553,1976-12-28,19.0,29.0,701.0,SouthWest,0.5008706188504898,94.0,0.49870355343065886,1.8018916116268324,10001.0,Lenticular Clouds,23.0
2554,1976-12-29,20.0,29.0,701.0,SouthEast,0.5007576265646964,72.0,0.49871257994341495,1.9865688054370036,10001.0,Mammatus Clouds,24.0
2555,1976-12-30,19.0,29.0,701.0,SouthEast,0.5008873713234369,91.0,0.4987380152855304,1.8361321690960661,10001.0,Altostratus,22.0
2556,1976-12-31,20.0,29.0,701.0,NorthEast,0.5007994320691139,84.0,0.49875367883858174,1.9480959302982965,10001.0,Cirrocumulus,23.0
2557,1977-01-01,19.0,29.0,701.0,NorthWest,0.5008431103646394,93.0,0.4987550656125662,1.9681376613276926,10001.0,Altocumulus,23.0
2558,1977-01-02,19.0,29.0,701.0,NorthWest,0.5008099463475734,76.0,0.49876987943433204,1.7808490518152178,10001.0,Cirrus,23.0
2559,1977-01-03,19.0,29.0,701.0,NorthEast,0.5007872177316588,92.0,0.4987867223328992,1.8379120838999006,10001.0,Nimbostratus,21.0
2560,1977-01-04,20.0,29.0,701.0,SouthWest,0.5008258074839653,84.0,0.49879493869064423,1.9955782454727184,10001.0,Cirrocumulus,21.0
2561,1977-01-05,20.0,29.0,701.0,NorthWest,0.5008615204996826,71.0,0.4988141825800977,1.8053888006647256,10001.0,Cumulonimbus,21.0
2562,1977-01-06,19.0,29.0,701.0,NorthEast,0.5008226450712421,72.0,0.49882177478401357,1.9856377538982313,10001.0,Lenticular Clouds,23.0
2563,1977-01-07,19.0,29.0,701.0,NorthEast,0.5008710735162681,72.0,0.4988284932004503,1.7980140219679503,10001.0,Cirrus,22.0
2564,1977-01-08,20.0,29.0,701.0,SouthEast,0.5007530052032793,79.0,0.49882812443168073,1.891835848993466,10001.0,Altocumulus,21.0
2565,1977-01-09,20.0,29.0,701.0,NorthEast,0.5008643315930783,90.0,0.4988439649718399,1.9156208326459319,10001.0,Stratocumulus,21.0
2566,1977-01-10,19.0,29.0,701.0,SouthWest,0.5008963404277806,89.0,0.49887031314313673,1.7841012987908598,10001.0,Lenticular Clouds,22.0
2567,1977-01-11,20.0,29.0,701.0,NorthWest,0.5008665005752967,78.0,0.4988786443336505,1.9916133810179597,10001.0,Lenticular Clouds,21.0
2568,1977-01-12,20.0,29.0,701.0,SouthEast,0.5008743654283967,75.0,0.49889097506909047,1.9947365406268402,10001.0,Cirrostratus,23.0
2569,1977-01-13,20.0,29.0,701.0,NorthWest,0.5007966720470258,70.0,0.4988940509354693,1.9719531629410831,10001.0,Mammatus Clouds,27.0
2570,1977-01-14,19.0,29.0,701.0,NorthEast,0.5008761675396081,83.0,0.498890945795697,1.9951873624845975,10001.0,Mammatus Clouds,21.0
2571,1977-01-15,19.0,29.0,701.0,SouthWest,0.5008432754605208,88.0,0.4989149805566501,1.9359265513691597,10001.0,Altocumulus,22.0
2572,1977-01-16,20.0,29.0,701.0,SouthEast,0.5009168626972955,91.0,0.49891248026108914,1.7974240820593013,10001.0,Mammatus Clouds,21.0
2573,1977-01-17,19.0,29.0,701.0,SouthEast,0.5009105028384202,80.0,0.49893448683425196,1.9248061600252089,10001.0,Cumulonimbus,22.0
2574,1977-01-18,19.0,29.0,701.0,NorthEast,0.5007698721388779,85.0,0.4989422294410776,1.9252234665718193,10001.0,Cirrostratus,23.0
2575,1977-01-19,19.0,29.0,701.0,NorthWest,0.5008489431397397,72.0,0.4989401355056599,1.8235010241811185,10001.0,Nimbostratus,22.0
2576,1977-01-20,20.0,29.0,701.0,NorthEast,0.5008274777081451,81.0,0.4989598077106826,1.8716062736852015,10001.0,Cirrostratus,22.0
2577,1977-01-21,20.0,29.0,701.0,SouthWest,0.5009008250183229,71.0,0.49895303139745273,1.8456648426045048,10001.0,Cumulonimbus,23.0
2578,1977-01-22,20.0,29.0,701.0,NorthEast,0.5007654304923592,85.0,0.4989682553030757,1.9307654803016794,10001.0,Stratocumulus,21.0
2579,1977-01-23,20.0,29.0,701.0,NorthWest,0.5007996351730962,78.0,0.4989728166101954,1.8069673624026081,10001.0,Mammatus Clouds,23.0
2580,1977-01-24,19.0,29.0,701.0,NorthEast,0.5009280066309413,70.0,0.49897867658168027,1.8484738013500677,10001.0,Stratus,22.0
2581,1977-01-25,19.0,29.0,701.0,SouthEast,0.5007633598807869,86.0,0.49900675732288463,1.8758637688539588,10001.0,Altocumulus,21.0
2582,1977-01-26,19.0,29.0,701.0,NorthWest,0.5008686721075605,72.0,0.4990006894032209,1.8718008369948276,10001.0,Cumulonimbus,24.0
2583,1977-01-27,20.0,29.0,701.0,SouthWest,0.5008542113074561,83.0,0.49902162287069607,1.8805291843800862,10001.0,Cirrocumulus,24.0
2584,1977-01-28,20.0,29.0,701.0,NorthWest,0.5008185727816582,85.0,0.4990185660029013,1.7920177892416465,10001.0,Cirrocumulus,23.0
2585,1977-01-29,20.0,29.0,701.0,NorthEast,0.5007828869059071,74.0,0.49902883461254754,1.8608631678533751,10001.0,Altocumulus,21.0
